;;;;;;;
artist_name;track_name;popularity;year;genre;danceability;energy;valence
Felix Mendelssohn;Song Without Words In a Minor No.2 Opus 19, Book I;22;2008;classical;0,326;0,0175;0,118
Frédéric Chopin;Mazurka No. 47 in A Minor, Op. 67 No. 4;23;2008;classical;0,178;0,0416;0,207
Felix Mendelssohn;3 Etudes Opus 104b: No. 2 in F Major;22;2008;classical;0,33;0,122;0,838
Frédéric Chopin;Preludes, Op. 28: No. 7, Andantino;20;2008;classical;0,569;0,00284;0,242
Frédéric Chopin;Mazurka No. 39 in B Major, Op. 63 No. 1;23;2008;classical;0,31;0,0638;0,209
Frédéric Chopin;Piano Concerto No. 1 in E Minor, Op. 11: 2. Romance (Larghetto);11;2008;classical;0,203;0,0365;0,0381
Claude Debussy;Rêverie, L. 68 (Transcr. Y. Kondonassis);11;2008;classical;0,339;0,02;0,0396
Felix Mendelssohn;3 fantaisies ou caprices, Op. 16: Scherzo In E Minor;21;2008;classical;0,509;0,228;0,425
Felix Mendelssohn;Variations Sérieuses In D Minor Opus 54;21;2008;classical;0,344;0,163;0,056
Frédéric Chopin;Preludes, Op. 28: No. 6, Lento Assai;20;2008;classical;0,337;0,00547;0,112
Frédéric Chopin;24 Préludes, Op. 28: 19. In E Flat Major;10;2008;classical;0,194;0,163;0,202
Frédéric Chopin;24 Préludes, Op. 28: 24. In D Minor;10;2008;classical;0,225;0,22;0,113
Frédéric Chopin;24 Préludes, Op. 28: 14. In E Flat Minor;10;2008;classical;0,203;0,218;0,0374
Frédéric Chopin;24 Préludes, Op. 28: 21. In B Flat Major;10;2008;classical;0,29;0,032;0,0421
Sergei Rachmaninoff;Variation XVIII: Andante Cantabile;17;2008;classical;0,303;0,182;0,0418
Frédéric Chopin;Preludes, Op. 28: No. 1, Agitato;20;2008;classical;0,229;0,237;0,0772
Frédéric Chopin;Deux Nocturnes, Op. 62: 1. Nocturne In B (Andante);9;2008;classical;0,203;0,0191;0,0389
Frédéric Chopin;24 Préludes, Op. 28: 23. In F Major;9;2008;classical;0,153;0,0579;0,193
Felix Mendelssohn;Song Without Words In A Major No.5 Opus 102, Book VIII;20;2008;classical;0,336;0,12;0,193
Ludwig van Beethoven;Ich liebe dich, WoO 123;23;2008;classical;0,208;0,0213;0,197
Frédéric Chopin;Preludes, Op. 28: No. 20, Largo;18;2008;classical;0,665;0,00129;0,228
Claude Debussy;Deux Arabesques, L. 66: Arabesque No. 1 in E Major;14;2008;classical;0,233;0,0111;0,0639
Claude Debussy;Debussy: String Quartet in G Minor, Op. 10, CD 91, L. 85: IV. Très modéré - Très mouvementé et avec passion;17;2008;classical;0,303;0,2;0,0576
Frédéric Chopin;Preludes, Op. 28: No. 2, Lento;19;2008;classical;0,262;0,00361;0,0637
Frédéric Chopin;24 Préludes, Op. 28: 18. In F Minor;9;2008;classical;0,195;0,151;0,315
Frédéric Chopin;24 Préludes, Op. 28: 22. In G Minor;9;2008;classical;0,275;0,459;0,486
Ludwig van Beethoven;Bagatelle in A Minor WoO 59: Fur Elise;16;2008;classical;0,469;0,267;0,398
Frédéric Chopin;Prélude In C Sharp Minor, Op. 45;9;2008;classical;0,22;0,0163;0,069
Frédéric Chopin;Preludes, Op. 28: No. 3, Vivace;18;2008;classical;0,323;0,0767;0,481
Frédéric Chopin;Prélude In A Flat Major, Op. Posth.;8;2008;classical;0,168;0,166;0,297
Franz Liszt;"3 Etudes de Concert, S.144: No. 3 in D Flat ""Un sospiro"" (Allegro affettuoso)";13;2008;classical;0,266;0,119;0,0346
Ludwig van Beethoven;Mass in C Major, Op. 86: I. Kyrie;14;2008;classical;0,143;0,0801;0,0383
Felix Mendelssohn;Hark The Herald Angels Sing;12;2008;classical;0,231;0,233;0,139
Felix Mendelssohn;Caprices Opus 33: No. 2 in E major;19;2008;classical;0,272;0,0696;0,0646
Frédéric Chopin;Chopin: Nocturne No. 9 in B Major, Op. 32 No. 1;11;2008;classical;0,455;0,0202;0,174
Frédéric Chopin;Preludes, Op. 28: No. 16, Presto con fuoco;18;2008;classical;0,388;0,27;0,36
Frédéric Chopin;Preludes, Op. 28: No. 9, Largo;17;2008;classical;0,311;0,0335;0,0349
Sergei Rachmaninoff;The Sleeping Beauty Suite, Op. 66a (arr. S. Rachmaninov for piano 4 hands): I. Introduction - The Lilac Fairy;13;2008;classical;0,371;0,101;0,0702
Frédéric Chopin;Preludes, Op. 28: No. 11, Vivace;17;2008;classical;0,365;0,146;0,294
Frédéric Chopin;Preludes, Op. 28: No. 5, Allegro molto;17;2008;classical;0,247;0,226;0,321
Frédéric Chopin;Preludes, Op. 28: No. 8, Molto Agitato;18;2008;classical;0,281;0,252;0,0394
Frédéric Chopin;Preludes, Op. 28: No. 24, Allegro appassionato;16;2008;classical;0,301;0,271;0,0397
Claude Debussy;Cello Sonata in D Minor, L. 135: I. Prologue (Lent, sostenuto et molto risoluto);13;2008;classical;0,214;0,0316;0,152
Claude Debussy;Debussy: Images, Livre I, CD 105, L. 110: No. 1, Reflets dans l'eau;13;2008;classical;0,322;0,0257;0,0309
Felix Mendelssohn;Lied opus 34 no.4, transcription Franz Liszt: Suleika;18;2008;classical;0,27;0,09;0,0459
Felix Mendelssohn;Caprices Opus 33: No. 3 in B-Flat Minor;18;2008;classical;0,453;0,116;0,202
Felix Mendelssohn;String Quartet No. 6 in F Minor, Op. 80, MWV R30: IV. Finale: Allegro molto;16;2008;classical;0,357;0,195;0,205
Frédéric Chopin;Preludes, Op. 28: No. 10, Allegro molto;16;2008;classical;0,506;0,0956;0,344
Frédéric Chopin;Preludes, Op. 28: No. 12, Presto;17;2008;classical;0,278;0,241;0,51
Frédéric Chopin;Preludes, Op. 28: No. 17, Allegretto;16;2008;classical;0,351;0,141;0,0493
Frédéric Chopin;Piano Sonata No.2 In B Flat Minor Op.35 - Funeral March;17;2008;classical;0,593;0,0269;0,252
Claude Debussy;Page d'Album, L. 133, CD 141;13;2008;classical;0,337;0,00794;0,0731
Claude Debussy;Deux Arabesques, L. 66, CD 74: II. Deuxième Arabesque;13;2008;classical;0,301;0,0863;0,281
Claude Debussy;Danse bohémienne, L. 9, CD 4;14;2008;classical;0,372;0,074;0,299
Claude Debussy;3 Chansons de Charles d'Orleans: Trois Chansons de Charles d'Orleans: Dieu! Qu'il la fait bon regarder!;14;2008;classical;0,157;0,0431;0,0339
Ludwig van Beethoven;Mass in C Major, Op. 86: III. Credo;13;2008;classical;0,177;0,117;0,112
